date,new_cases,people_fully_vaccinated
02.02.21,2676,138348
02.02.21,19,5951
02.02.21,1650,28622
02.02.21,117853,8549763
03.02.21,9196,112366
03.02.21,1520,55706
03.02.21,3124,66837
03.02.21,719,16433
03.02.21,3296,132494
03.02.21,1796,31662
03.02.21,2610,10420
03.02.21,9143,69464
03.02.21,12487,831581
03.02.21,425,94595
03.02.21,1111,1
03.02.21,31596,586122
03.02.21,685,14516
03.02.21,26362,140725
03.02.21,19202,501957
03.02.21,13,3011
03.02.21,1150,62019
03.02.21,730,28865
03.02.21,1048,84452
03.02.21,11984,71621
03.02.21,0,2176
03.02.21,1006,70523
03.02.21,2,4853
03.02.21,8896,1970790
03.02.21,13182,899040
03.02.21,3,9
03.02.21,764,31690
03.02.21,205,2813
03.02.21,1231,11023
03.02.21,12153,54162
03.02.21,138,5410
03.02.21,286,34139
03.02.21,15463,5
03.02.21,77148,2314370
03.02.21,140977,3787907
03.02.21,189942,4366238
03.02.21,306622,15960466
03.02.21,52511,71621
03.02.21,145621,9575513
03.02.21,97951,122787
03.02.21,163946,346826
03.02.21,526184,16378913
03.02.21,6801,344432
03.02.21,9083,87588
03.02.21,2752,152025
03.02.21,18,9687
03.02.21,1615,33295
03.02.21,38,5
03.02.21,122875,9377019
04.02.21,8891,146301
04.02.21,1518,73870
04.02.21,2452,91381
04.02.21,883,17096
04.02.21,3969,145049
04.02.21,1765,38731
04.02.21,3592,12528
04.02.21,0,3197
04.02.21,9695,82458
04.02.21,13032,904079
04.02.21,553,103733
04.02.21,949,42
04.02.21,29960,682909
04.02.21,671,16119
04.02.21,0,190666
04.02.21,20674,505993
04.02.21,7,3943
04.02.21,1069,68464
04.02.21,516,35912
04.02.21,1652,92773
04.02.21,11434,96553
04.02.21,0,2183
04.02.21,1314,81054
04.02.21,6744,2028833
04.02.21,13656,993517
04.02.21,5,10
04.02.21,740,40119
04.02.21,202,3166
04.02.21,742,12392
04.02.21,0,60742
04.02.21,79,6457
04.02.21,373,43082
04.02.21,16465,5
04.02.21,72843,2401776
04.02.21,110246,4292667
04.02.21,161788,4891986
04.02.21,278731,17457958
04.02.21,52501,96553
04.02.21,135848,10503408
04.02.21,84068,158871
04.02.21,136496,401535
04.02.21,471038,17956046
04.02.21,6495,395375
04.02.21,7914,96711
04.02.21,2668,165515
04.02.21,22,14118
04.02.21,1239,40148
04.02.21,125311,10282582
05.02.21,1388,91235
05.02.21,2585,114532
05.02.21,910,17392
05.02.21,51690,1962
05.02.21,4254,158374
05.02.21,1584,45771
05.02.21,3782,13198
05.02.21,8125,93134
05.02.21,10835,982260
05.02.21,438,116168
05.02.21,2073,42
05.02.21,591,17646
05.02.21,45587,235896
05.02.21,19160,510057
05.02.21,7,4876
05.02.21,1172,73695
05.02.21,1576,101652
05.02.21,11749,120725
05.02.21,0,2183
05.02.21,1019,89658
05.02.21,5,4855
05.02.21,5238,2057601
05.02.21,14213,1083696
05.02.21,1,32
05.02.21,653,46572
05.02.21,182,3617
05.02.21,876,13902
05.02.21,26626,64246
05.02.21,57,7594
05.02.21,271,48148
05.02.21,15932,5
05.02.21,68275,2459991
05.02.21,149618,4665752
05.02.21,199666,5282198
05.02.21,321191,18830718
05.02.21,51900,120725
05.02.21,168554,11472193
05.02.21,83511,161503
05.02.21,159994,424447
05.02.21,535988,19375890
05.02.21,6053,424730
05.02.21,6916,106652
05.02.21,2580,182665
05.02.21,25,19393
05.02.21,959,45482
05.02.21,131566,11234538
06.02.21,6680,163882
06.02.21,1333,97709
06.02.21,2438,119897
06.02.21,493,17392
06.02.21,0,1591
06.02.21,46310,19677
06.02.21,3106,172137
06.02.21,0,47302
06.02.21,4063,13203
06.02.21,133,10024
06.02.21,8635,95502
06.02.21,8632,1030856
06.02.21,413,121981
06.02.21,1703,42
06.02.21,587,17795
06.02.21,20586,246260
06.02.21,0,606
06.02.21,18285,511719
06.02.21,7,5573
06.02.21,1106,79760
06.02.21,1561,105242
06.02.21,12156,137207
06.02.21,0,2183
06.02.21,785,93521
06.02.21,4727,2079808
06.02.21,13439,1147340
06.02.21,3,32
06.02.21,677,47238
06.02.21,0,3693
06.02.21,1044,14464
06.02.21,13209,73100
06.02.21,134,8749
06.02.21,4082,26438
06.02.21,170,48934
06.02.21,13340,1586
06.02.21,69960,2500359
06.02.21,87770,4888519
06.02.21,133648,5510246
06.02.21,240214,19508048
06.02.21,50203,137207
06.02.21,138537,11915313
06.02.21,78231,196804
06.02.21,140467,479053
06.02.21,433726,20124308
06.02.21,5966,440365
06.02.21,6132,115522
06.02.21,2611,193121
06.02.21,26,21072
06.02.21,902,46057
06.02.21,10,1586
06.02.21,116343,11653450
07.02.21,3658,181836
07.02.21,1317,102143
07.02.21,1740,123006
07.02.21,182,17392
07.02.21,26162,25688
07.02.21,2963,179929
07.02.21,0,47575
07.02.21,3804,13205
07.02.21,4863,98002
07.02.21,6670,1056133
07.02.21,435,125379
07.02.21,1167,42
07.02.21,0,786407
07.02.21,416,17844
07.02.21,354,53021
07.02.21,19715,251291
07.02.21,15856,512581
07.02.21,,3090
07.02.21,5,5573
07.02.21,1370,107592
07.02.21,10827,139131
07.02.21,0,2184
07.02.21,1020,94817
07.02.21,6518,2148502
07.02.21,11640,1180203
07.02.21,4,32
07.02.21,492,47334
07.02.21,480,14589
07.02.21,6065,75836
07.02.21,100,9918
07.02.21,119,49278
07.02.21,66100,2571656
07.02.21,73618,5213347
07.02.21,114481,5839122
07.02.21,200112,20062321
07.02.21,45431,139131
07.02.21,103751,12081094
07.02.21,56843,220771
07.02.21,105037,512777
07.02.21,353126,20714229
07.02.21,4725,450496
07.02.21,3508,116262
07.02.21,1975,200144
07.02.21,24,21751
07.02.21,7040,63594
07.02.21,501,46057
07.02.21,0,95896
07.02.21,90479,11808703
08.02.21,5154,189264
08.02.21,1057,109974
08.02.21,873,130963
08.02.21,1115,17481
08.02.21,28586,33616
08.02.21,3727,190880
08.02.21,3280,56095
08.02.21,3464,24988
08.02.21,997,28363
08.02.21,2430,109437
08.02.21,4650,1112599
08.02.21,430,132067
08.02.21,325,42
08.02.21,47095,838782
08.02.21,339,18476
08.02.21,4317,297182
08.02.21,0,685
08.02.21,14126,516392
08.02.21,5,6140
08.02.21,629,84753
08.02.21,1160,110395
08.02.21,8242,171270
08.02.21,1,2188
08.02.21,829,95688
08.02.21,-1,4856
08.02.21,4427,2213915
08.02.21,7969,1220479
08.02.21,3,115
08.02.21,269,49808
08.02.21,367,4055
08.02.21,288,14748
08.02.21,3868,79429
08.02.21,137,11050
08.02.21,346,50249
08.02.21,316,12272
08.02.21,11360,3980
08.02.21,59604,2676809
08.02.21,87349,5487833
08.02.21,129241,6127644
08.02.21,204755,21118808
08.02.21,40249,171270
08.02.21,95357,12812216
08.02.21,44701,247912
08.02.21,93141,578483
08.02.21,340299,21868561
08.02.21,0,2
08.02.21,2505,118172
08.02.21,1319,230285
08.02.21,22,29352
08.02.21,298,46058
08.02.21,9,3980
08.02.21,82772,12508756
09.02.21,1239,438
09.02.21,7794,190203
09.02.21,1197,126938
09.02.21,1851,150925
09.02.21,1212,17946
09.02.21,0,1600
09.02.21,51217,50655
09.02.21,2826,208239
09.02.21,1363,67182
09.02.21,2839,44377
09.02.21,0,4770
09.02.21,7727,121352
09.02.21,5728,1187101
09.02.21,366,136695
09.02.21,1176,42
09.02.21,16402,889683
09.02.21,542,19357
09.02.21,19004,369460
09.02.21,12385,519553
09.02.21,3,6719
09.02.21,1492,92582
09.02.21,283,41966
09.02.21,1079,113570
09.02.21,8700,221453
09.02.21,1,2557
09.02.21,543,96217
09.02.21,7191,2281423
09.02.21,10612,1253159
09.02.21,5,194
09.02.21,382,51611
09.02.21,143,4431
09.02.21,781,14797
09.02.21,202,12135
09.02.21,220,53693
09.02.21,197,12272
09.02.21,11293,6700
09.02.21,68015,2802843
09.02.21,95057,5859960
09.02.21,132796,6518927
09.02.21,221047,22479868
09.02.21,43829,221453
09.02.21,112536,13717862
09.02.21,82015,285282
09.02.21,139027,630293
09.02.21,406684,23331614
09.02.21,10080,5
09.02.21,3999,482146
09.02.21,2583,119614
09.02.21,2797,263212
09.02.21,11,37695
09.02.21,364,46090
09.02.21,62,6700
09.02.21,94167,13395461
10.02.21,7739,197531
10.02.21,1469,145585
10.02.21,2617,170242
10.02.21,913,18612
10.02.21,61108,80760
10.02.21,3441,228476
10.02.21,1602,77358
10.02.21,2387,52725
10.02.21,0,5174
10.02.21,10283,134612
10.02.21,9246,1264844
10.02.21,470,140202
10.02.21,293,47
10.02.21,18114,943278
10.02.21,796,20274
10.02.21,25387,445989
10.02.21,0,1221
10.02.21,13024,524447
10.02.21,7,6737
10.02.21,1482,106123
10.02.21,1279,117368
10.02.21,8776,279251
10.02.21,0,2956
10.02.21,999,96794
10.02.21,6010,2353664
10.02.21,12947,1281326
10.02.21,4,243
10.02.21,570,53284
10.02.21,225,4876
10.02.21,990,15004
10.02.21,11138,84592
10.02.21,167,12928
10.02.21,209,62817
10.02.21,190,12272
10.02.21,13118,10335
10.02.21,70854,2942062
10.02.21,118341,6220880
10.02.21,158929,6952708
10.02.21,246759,23969679
10.02.21,47541,279251
10.02.21,116073,14769873
10.02.21,31,415
10.02.21,81804,331085
10.02.21,143766,757548
10.02.21,440809,25006478
10.02.21,0,22
10.02.21,4387,130118
10.02.21,22,415
10.02.21,3048,299518
10.02.21,15,46875
10.02.21,2088,47665
10.02.21,1431,46818
10.02.21,0,10335
10.02.21,95992,14421668
11.02.21,7311,210279
11.02.21,1577,165257
11.02.21,2149,198791
11.02.21,1070,19688
11.02.21,53604,109866
11.02.21,3071,249555
11.02.21,1356,88551
11.02.21,3731,55614
11.02.21,9537,150836
11.02.21,9928,1333853
11.02.21,478,142560
11.02.21,2137,1538
11.02.21,17853,1000485
11.02.21,675,21593
11.02.21,21063,544936
11.02.21,13505,530094
11.02.21,6,7667
11.02.21,1323,121616
11.02.21,376,47969
11.02.21,1862,120649
11.02.21,8435,345605
11.02.21,862,97228
11.02.21,5083,2425706
11.02.21,15137,1301221
11.02.21,2,300
11.02.21,1067,54606
11.02.21,145,5266
11.02.21,842,15694
11.02.21,10677,85332
11.02.21,151,13820
11.02.21,264,71747
11.02.21,245,12272
11.02.21,11917,13867
11.02.21,65013,3083452
11.02.21,115258,6715161
11.02.21,157768,7473746
11.02.21,254001,25636628
11.02.21,44200,345605
11.02.21,125766,15870812
11.02.21,83028,377321
11.02.21,142654,837380
11.02.21,443529,26819613
11.02.21,6724,24
11.02.21,7013,580607
11.02.21,3480,146637
11.02.21,2644,334187
11.02.21,12,49869
11.02.21,1345,48689
11.02.21,120,13867
11.02.21,106011,15500788
12.02.21,7151,223609
12.02.21,1731,183776
12.02.21,2120,227225
12.02.21,966,20571
12.02.21,48942,178468
12.02.21,2716,272976
12.02.21,1253,98703
12.02.21,4164,55824
12.02.21,5,6371
12.02.21,9014,165581
12.02.21,9197,1409834
12.02.21,428,150062
12.02.21,1304,1940
12.02.21,713,22414
12.02.21,20701,619045
12.02.21,15163,534869
12.02.21,9,8595
12.02.21,1372,139289
12.02.21,1860,124423
12.02.21,919,97743
12.02.21,7,5538
12.02.21,3934,2463254
12.02.21,13893,1316729
12.02.21,3,348
12.02.21,607,55604
12.02.21,147,5645
12.02.21,808,16258
12.02.21,10388,85887
12.02.21,164,14739
12.02.21,425,75509
12.02.21,0,12272
12.02.21,13901,13867
12.02.21,66954,3457538
12.02.21,105963,7082396
12.02.21,150696,7939812
12.02.21,239606,27200897
12.02.21,49435,345605
12.02.21,119420,17046450
12.02.21,79027,459865
12.02.21,138250,1371445
12.02.21,430013,28917947
12.02.21,8807,24
12.02.21,6378,624907
12.02.21,2854,171163
12.02.21,2550,369464
12.02.21,18,49875
12.02.21,1928,126149
12.02.21,993,50497
12.02.21,7763,336532
12.02.21,100924,16651253
13.02.21,6057,234616
13.02.21,1433,188952
13.02.21,1895,235432
13.02.21,506,20674
13.02.21,44856,194230
13.02.21,3581,294339
13.02.21,0,102253
13.02.21,3925,55857
13.02.21,113,14837
13.02.21,8883,168570
13.02.21,6484,1455659
13.02.21,274,150975
13.02.21,2010,1977
13.02.21,756,22575
13.02.21,21231,638506
13.02.21,13316,537715
13.02.21,3,9522
13.02.21,1222,154907
13.02.21,2020,128195
13.02.21,8844,415486
13.02.21,0,3327
13.02.21,12194,7668
13.02.21,1076,99651
13.02.21,3100,2493659
13.02.21,13523,1323507
13.02.21,0,348
13.02.21,576,55604
13.02.21,0,5645
13.02.21,773,16437
13.02.21,9741,86188
13.02.21,154,15601
13.02.21,4197,97553
13.02.21,156,75857
13.02.21,0,12272
13.02.21,10931,14181
13.02.21,63053,3685857
13.02.21,84474,7344585
13.02.21,124386,8210043
13.02.21,204333,28060043
13.02.21,47417,423154
13.02.21,109286,17636296
13.02.21,73174,486705
13.02.21,127429,1550300
13.02.21,380838,30033497
13.02.21,8439,25
13.02.21,6585,640650
13.02.21,2856,198253
13.02.21,2415,400749
13.02.21,9,49881
13.02.21,1015,50688
13.02.21,107,14181
13.02.21,7706,456891
13.02.21,90919,17219435
14.02.21,4245,237483
14.02.21,1184,190563
14.02.21,1516,237326
14.02.21,163,20698
14.02.21,30723,217869
14.02.21,2017,308220
14.02.21,0,102760
14.02.21,3813,55857
14.02.21,5160,169956
14.02.21,4838,1481493
14.02.21,295,151575
14.02.21,1696,1977
14.02.21,0,1070091
14.02.21,667,22634
14.02.21,312,69904
14.02.21,16675,645685
14.02.21,10982,539630
14.02.21,,5334
14.02.21,4,10053
14.02.21,1707,129339
14.02.21,6765,425578
14.02.21,0,3328
14.02.21,786,99670
14.02.21,2534,2562695
14.02.21,11060,1326108
14.02.21,1,348
14.02.21,483,55605
14.02.21,424,16460
14.02.21,138,16265
14.02.21,109,75874
14.02.21,684,12272
14.02.21,58686,3801014
14.02.21,65314,7620427
14.02.21,98898,8546951
14.02.21,159568,28630226
14.02.21,40087,433246
14.02.21,77866,17879018
14.02.21,8,415
14.02.21,62203,513211
14.02.21,104804,1691318
14.02.21,308076,30754790
14.02.21,14550,25
14.02.21,5334,645971
14.02.21,1677,208089
14.02.21,1872,427340
14.02.21,14,53864
14.02.21,1386,182000
14.02.21,6281,96301
14.02.21,329,50704
14.02.21,0,167739
14.02.21,6287,488937
14.02.21,68402,17448276
15.02.21,3259,237610
15.02.21,1225,193835
15.02.21,857,249166
15.02.21,1068,21323
15.02.21,25808,285620
15.02.21,1706,317152
15.02.21,2480,111734
15.02.21,3332,55857
15.02.21,837,42553
15.02.21,2851,179328
15.02.21,5132,1537190
15.02.21,437,154653
15.02.21,478,1977
15.02.21,30251,1096922
15.02.21,411,22875
15.02.21,4376,722043
15.02.21,9770,546165
15.02.21,4,10244
15.02.21,696,168696
15.02.21,68,52778
15.02.21,1337,131593
15.02.21,6462,482625
15.02.21,9121,98118
15.02.21,820,107539
15.02.21,6,5757
15.02.21,5913,2638349
15.02.21,7344,1332160
15.02.21,823,38000
15.02.21,1,414
15.02.21,213,56302
15.02.21,384,5976
15.02.21,278,16617
15.02.21,3098,86198
15.02.21,156,17102
15.02.21,353,76663
15.02.21,286,12272
15.02.21,9846,16441
15.02.21,59360,4158123
15.02.21,70153,7893672
15.02.21,104907,8836970
15.02.21,155576,29560051
15.02.21,36259,580743
15.02.21,65089,18433547
15.02.21,37,415
15.02.21,41874,581089
15.02.21,87155,1885791
15.02.21,281113,32026585
15.02.21,3203,25
15.02.21,2542,658235
15.02.21,1303,218125
15.02.21,1331,454168
15.02.21,9,64880
15.02.21,303,50712
15.02.21,0,16441
15.02.21,7945,573879
15.02.21,55734,17979673
16.02.21,4003,237916
16.02.21,1427,201600
16.02.21,1717,259874
16.02.21,1349,22776
16.02.21,65284,557532
16.02.21,4397,334562
16.02.21,1075,124036
16.02.21,2498,55869
16.02.21,8794,188413
16.02.21,5890,1593760
16.02.21,384,155950
16.02.21,372,1977
16.02.21,10057,1119180
16.02.21,617,23468
16.02.21,19590,822543
16.02.21,10630,558577
16.02.21,1,10772
16.02.21,1081,177926
16.02.21,823,134824
16.02.21,10029,537147
16.02.21,1,3594
16.02.21,11610,216339
16.02.21,711,115687
16.02.21,0,5944
16.02.21,4282,2716585
16.02.21,10368,1338368
16.02.21,1,469
16.02.21,327,56529
16.02.21,139,6301
16.02.21,713,16698
16.02.21,8683,86198
16.02.21,102,17843
16.02.21,0,272
16.02.21,286,78984
16.02.21,337,19019
16.02.21,9990,18176
16.02.21,68749,4502319
16.02.21,91851,8198072
16.02.21,126319,9169441
16.02.21,178279,30765080
16.02.21,45801,753486
16.02.21,77006,19232879
16.02.21,56,1349
16.02.21,78644,853320
16.02.21,133831,2258918
16.02.21,360764,33777484
16.02.21,0,26
16.02.21,5176,691380
16.02.21,1502,223711
16.02.21,6,1077
16.02.21,2676,481340
16.02.21,1,79067
16.02.21,740,50789
16.02.21,95,18176
16.02.21,7906,646162
16.02.21,59025,18761595
17.02.21,1075,611
17.02.21,6064,238320
17.02.21,1735,211339
17.02.21,2677,272850
17.02.21,1246,24107
17.02.21,47225,723755
17.02.21,2543,351081
17.02.21,1253,137605
17.02.21,2275,55869
17.02.21,0,6942
17.02.21,12668,196720
17.02.21,9598,1650253
17.02.21,414,156358
17.02.21,146,2051
17.02.21,10829,1144556
17.02.21,856,24184
17.02.21,25018,925325
17.02.21,12721,573724
17.02.21,2,11303
17.02.21,754,190697
17.02.21,1548,141023
17.02.21,9687,597328
17.02.21,0,3857
17.02.21,12881,342116
17.02.21,638,124145
17.02.21,5,7381
17.02.21,4054,2792165
17.02.21,12066,1347967
17.02.21,1,470
17.02.21,557,60486
17.02.21,267,6519
17.02.21,946,16883
17.02.21,8988,99666
17.02.21,199,18536
17.02.21,358,89769
17.02.21,277,19019
17.02.21,12164,19512
17.02.21,69477,4879544
17.02.21,111602,8571763
17.02.21,150462,9585038
17.02.21,208663,32247708
17.02.21,48256,939444
17.02.21,85020,20246237
17.02.21,27,1538
17.02.21,69805,1020021
17.02.21,127022,2564738
17.02.21,386955,35751890
17.02.21,6228,26
17.02.21,8699,774060
17.02.21,2324,229743
17.02.21,22,1266
17.02.21,2815,505479
17.02.21,11,94746
17.02.21,1086,51421
17.02.21,0,19512
17.02.21,7325,746170
17.02.21,68674,19744395
18.02.21,1112,611
18.02.21,7671,243184
18.02.21,1967,219532
18.02.21,2420,290319
18.02.21,1086,25441
18.02.21,53479,894673
18.02.21,3395,370840
18.02.21,1219,154294
18.02.21,3828,55870
18.02.21,10930,204804
18.02.21,9845,1703608
18.02.21,468,156677
18.02.21,1641,3510
18.02.21,14515,1171026
18.02.21,995,25303
18.02.21,22501,1043648
18.02.21,12060,589591
18.02.21,1,12053
18.02.21,1400,203913
18.02.21,365,55053
18.02.21,2853,152432
18.02.21,9039,623832
18.02.21,7,4110
18.02.21,13193,464932
18.02.21,896,132473
18.02.21,0,9658
18.02.21,3305,2871861
18.02.21,13755,1356105
18.02.21,1,472
18.02.21,372,65353
18.02.21,233,7085
18.02.21,708,16943
18.02.21,163,19199
18.02.21,326,100972
18.02.21,288,19019
18.02.21,14048,22925
18.02.21,66730,5244002
18.02.21,115956,8977494
18.02.21,157247,10037810
18.02.21,217441,33759286
18.02.21,50500,1088764
18.02.21,89982,21234254
18.02.21,27,1538
18.02.21,82286,1197264
18.02.21,139292,2889743
18.02.21,410320,37737793
18.02.21,708,2227
18.02.21,7408,27
18.02.21,9074,865884
18.02.21,1944,237696
18.02.21,3058,526475
18.02.21,11,109242
18.02.21,878,52191
18.02.21,224,20665
18.02.21,7241,867116
18.02.21,72177,20710426
18.02.21,2327,2260
19.02.21,7886,253696
19.02.21,1818,228123
19.02.21,3437,303747
19.02.21,1463,26750
19.02.21,52157,1056807
19.02.21,3061,395554
19.02.21,1021,169044
19.02.21,3797,55871
19.02.21,3,7008
19.02.21,11705,212183
19.02.21,9050,1759548
19.02.21,552,157613
19.02.21,1416,3867
19.02.21,951,26368
19.02.21,24116,1134210
19.02.21,12034,604885
19.02.21,1,12573
19.02.21,1435,215274
19.02.21,3093,172739
19.02.21,5,4683
19.02.21,13993,756942
19.02.21,753,139046
19.02.21,1,10074
19.02.21,2579,2909977
19.02.21,15470,1362905
19.02.21,2,508
19.02.21,793,68689
19.02.21,220,7594
19.02.21,689,17004
19.02.21,448,4867
19.02.21,7829,418931
19.02.21,154,19828
19.02.21,283,105938
19.02.21,0,19019
19.02.21,11044,32990
19.02.21,67232,5698213
19.02.21,116415,9291283
19.02.21,157741,10388154
19.02.21,218920,35254564
19.02.21,51469,1385641
19.02.21,91485,22667207
19.02.21,15,1538
19.02.21,82606,1370268
19.02.21,136846,3518165
19.02.21,410123,40158370
19.02.21,876,2568
19.02.21,9667,27
19.02.21,8772,916935
19.02.21,1940,250400
19.02.21,2712,547115
19.02.21,14,123727
19.02.21,912,52799
19.02.21,53,21599
19.02.21,7419,976716
19.02.21,75519,21798993
19.02.21,1911,6524
20.02.21,5944,261534
20.02.21,1877,229848
20.02.21,2640,305381
20.02.21,548,26923
20.02.21,1095,12
20.02.21,52371,1132894
20.02.21,2606,413336
20.02.21,0,173595
20.02.21,3906,55871
20.02.21,0,7638
20.02.21,111,19221
20.02.21,11364,213369
20.02.21,7162,1795898
20.02.21,464,158167
20.02.21,1821,3868
20.02.21,787,26608
20.02.21,22371,1162575
20.02.21,10408,615148
20.02.21,0,12573
20.02.21,1424,227594
20.02.21,2995,190705
20.02.21,8054,732634
20.02.21,1,4712
20.02.21,14264,873940
20.02.21,978,142611
20.02.21,0,2938685
20.02.21,14914,1367417
20.02.21,0,508
20.02.21,576,68751
20.02.21,0,7727
20.02.21,1069,17026
20.02.21,444,13476
20.02.21,7785,445418
20.02.21,199,20189
20.02.21,4565,164216
20.02.21,208,106164
20.02.21,0,19019
20.02.21,9539,45489
20.02.21,62702,6014111
20.02.21,95142,9508873
20.02.21,132325,10620813
20.02.21,191063,36200287
20.02.21,48383,1620062
20.02.21,88810,23386289
20.02.21,21,1538
20.02.21,80239,1454206
20.02.21,131257,3702097
20.02.21,373636,41522446
20.02.21,698,2668
20.02.21,7719,27
20.02.21,8509,925682
20.02.21,1570,263354
20.02.21,2721,562771
20.02.21,12,131417
20.02.21,956,52817
