iso_code,date,new_cases,people_fully_vaccinated
HRV,21.08.21,505,1578699
HTI,21.08.21,0,1890
IDN,21.08.21,16744,31210922
IND,21.08.21,30948,128072936
IRL,21.08.21,2125,3270997
ISR,21.08.21,7277,5466625
ITA,21.08.21,7466,35275550
JOR,21.08.21,0,2707700
KAZ,21.08.21,7035,4962718
KEN,21.08.21,1286,778862
KGZ,21.08.21,248,352916
KHM,21.08.21,493,7802864
KOR,21.08.21,1627,11728722
LAO,21.08.21,411,1646691
LCA,21.08.21,0,27222
LIE,21.08.21,5,20574
LKA,21.08.21,3884,5514315
LTU,21.08.21,790,1442339
LVA,21.08.21,160,736729
MAR,21.08.21,6513,12874716
MDV,21.08.21,110,299077
MEX,21.08.21,20307,30746818
MLT,21.08.21,68,409136
MMR,21.08.21,2744,1796830
MNE,21.08.21,598,171108
MNG,21.08.21,1651,2053676
MYS,21.08.21,22262,12975085
NLD,21.08.21,2408,10907701
NOR,21.08.21,277,2587538
NPL,21.08.21,1424,3835608
NZL,21.08.21,24,1002209
OWID_AFR,21.08.21,30859,32315419
OWID_ASI,21.08.21,243406,1167675509
OWID_EUN,21.08.21,54624,248635626
OWID_EUR,21.08.21,117691,341878990
OWID_HIC,21.08.21,208332,616070673
OWID_KOS,21.08.21,2279,234731
OWID_LIC,21.08.21,2747,3060535
OWID_LMC,21.08.21,140573,255262331
OWID_NAM,21.08.21,120281,244464808
OWID_OCE,21.08.21,1130,7664697
OWID_SAM,21.08.21,39757,116246837
OWID_UMC,21.08.21,201459,1035840292
OWID_WRL,21.08.21,553124,1910246260
PAK,21.08.21,3842,13434605
PER,21.08.21,1173,7646884
POL,21.08.21,222,18443277
PRT,21.08.21,2676,7293100
PRY,21.08.21,140,1593755
ROU,21.08.21,591,5052020
RUS,21.08.21,20414,34290783
SAU,21.08.21,957,12405570
SGP,21.08.21,37,4165175
SOM,21.08.21,0,93757
SUR,21.08.21,161,103701
SVN,21.08.21,399,905735
THA,21.08.21,20571,6017820
TTO,21.08.21,123,364579
TUR,21.08.21,19351,34963740
UKR,21.08.21,2318,3124548
URY,21.08.21,123,2479270
USA,21.08.21,82516,174478480
VNM,21.08.21,13439,1791248
ZMB,21.08.21,359,239152
ZWE,21.08.21,585,1451901
ABW,22.08.21,55,68656
ALB,22.08.21,534,589253
ARG,22.08.21,2979,11725229
ARM,22.08.21,385,85454
ATG,22.08.21,0,32816
AUS,22.08.21,894,6240640
AUT,22.08.21,1121,5192957
AZE,22.08.21,3069,2457233
BEL,22.08.21,0,7928316
BGD,22.08.21,4804,6322696
BGR,22.08.21,384,1113213
BHR,22.08.21,97,1077833
BHS,22.08.21,0,55291
BLR,22.08.21,1302,1271335
BOL,22.08.21,249,2289389
BRA,22.08.21,13945,55170955
BRB,22.08.21,12,90675
BTN,22.08.21,0,475423
CAN,22.08.21,1156,24886760
CHE,22.08.21,0,4625457
CHL,22.08.21,663,13289047
COL,22.08.21,2640,14250028
CUB,22.08.21,9548,3132266
CZE,22.08.21,134,5549910
DEU,22.08.21,5946,49269962
DNK,22.08.21,720,3999415
DOM,22.08.21,198,4543100
ECU,22.08.21,0,7032989
ESP,22.08.21,0,31447188
EST,22.08.21,101,614984
FIN,22.08.21,503,2590863
FRA,22.08.21,17300,37514081
GBR,22.08.21,31976,41810753
GEO,22.08.21,3803,286187
GIN,22.08.21,155,356180
GRC,22.08.21,1947,5614458
GTM,22.08.21,1334,826721
HKG,22.08.21,5,3125217
HRV,22.08.21,373,1579035
HUN,22.08.21,0,5502546
IDN,22.08.21,12408,31601868
IND,22.08.21,25072,129584967
IRL,22.08.21,1688,3286486
ISR,22.08.21,5035,5471408
ITA,22.08.21,5922,35340665
JEY,22.08.21,,71783
JOR,22.08.21,1386,2743809
JPN,22.08.21,22345,51775600
KAZ,22.08.21,6341,4995244
KEN,22.08.21,646,780377
KGZ,22.08.21,244,360447
KHM,22.08.21,496,7874938
KOR,22.08.21,1416,11731501
LAO,22.08.21,305,1664137
LCA,22.08.21,156,27236
LIE,22.08.21,6,20574
LKA,22.08.21,4304,5620254
LTU,22.08.21,425,1442739
LVA,22.08.21,101,737331
MAR,22.08.21,4661,12911722
MDV,22.08.21,95,299588
MEX,22.08.21,7658,30919930
MLT,22.08.21,53,409183
MNE,22.08.21,622,172159
MNG,22.08.21,3346,2055268
MWI,22.08.21,72,360616
MYS,22.08.21,19807,13289639
NOR,22.08.21,553,2589373
NPL,22.08.21,1702,3846736
NZL,22.08.21,38,1011307
OWID_AFR,22.08.21,27422,32543838
OWID_ASI,22.08.21,234600,1172449530
OWID_EUN,22.08.21,42668,249932866
OWID_EUR,22.08.21,103295,343648660
OWID_HIC,22.08.21,148784,619369656
OWID_KOS,22.08.21,1682,236405
OWID_LIC,22.08.21,2864,3147653
OWID_LMC,22.08.21,137933,257969376
OWID_NAM,22.08.21,61469,244902941
OWID_OCE,22.08.21,1236,7723869
OWID_SAM,22.08.21,21819,116911022
OWID_UMC,22.08.21,160254,1037680746
OWID_WRL,22.08.21,449841,1918179860
PER,22.08.21,918,7726781
PHL,22.08.21,15584,13130485
POL,22.08.21,185,18459139
PRT,22.08.21,2112,7295445
PRY,22.08.21,113,1593806
QAT,22.08.21,205,1981612
ROU,22.08.21,517,5056251
RUS,22.08.21,19977,34521025
RWA,22.08.21,393,424768
SAU,22.08.21,0,12665470
SDN,22.08.21,0,241564
SGP,22.08.21,35,4173207
SRB,22.08.21,1242,2779723
SUR,22.08.21,132,103722
SVK,22.08.21,128,2256982
SVN,22.08.21,244,905737
SWE,22.08.21,0,5376190
THA,22.08.21,19014,6065003
TTO,22.08.21,71,367691
TUN,22.08.21,2825,1714783
TUR,22.08.21,18622,35099244
TWN,22.08.21,10,777171
UKR,22.08.21,1590,3152673
URY,22.08.21,68,2480173
USA,22.08.21,40175,174656270
VNM,22.08.21,11352,1834348
ZAF,22.08.21,10748,4832763
ZWE,22.08.21,165,1461082
ABW,23.08.21,57,68714
ALB,23.08.21,397,594050
ARG,23.08.21,6135,11923418
AUS,23.08.21,834,6368421
AUT,23.08.21,1077,5199299
AZE,23.08.21,2945,2457302
BEL,23.08.21,4876,7961562
BGD,23.08.21,5717,6501674
BGR,23.08.21,1891,1119571
BHR,23.08.21,84,1078986
BOL,23.08.21,488,2328228
BRA,23.08.21,15654,55999780
BRB,23.08.21,12,91186
BRN,23.08.21,104,73621
CAN,23.08.21,5445,24977514
CHE,23.08.21,6223,4637121
CHL,23.08.21,578,13318809
CMR,23.08.21,0,74476
COD,23.08.21,0,5871
COL,23.08.21,2698,14323100
CRI,23.08.21,4795,1003508
CUB,23.08.21,9320,3138256
CZE,23.08.21,107,5589167
DEU,23.08.21,5592,49424623
DNK,23.08.21,774,4029771
DOM,23.08.21,191,4559262
ECU,23.08.21,3613,7223294
ESP,23.08.21,23899,31653643
EST,23.08.21,319,617192
FJI,23.08.21,591,234905
FRA,23.08.21,5166,37873578
GBR,23.08.21,31798,41942036
GEO,23.08.21,2354,294365
GIN,23.08.21,0,357477
GMB,23.08.21,31,148842
GNB,23.08.21,0,2993
GRC,23.08.21,2626,5635437
GRL,23.08.21,7,31144
GTM,23.08.21,754,878952
GUY,23.08.21,0,153840
HKG,23.08.21,5,3158043
HRV,23.08.21,73,1583703
HTI,23.08.21,30,2446
HUN,23.08.21,340,5503365
IDN,23.08.21,9604,32046224
IND,23.08.21,25467,130031652
IRL,23.08.21,1590,3309624
ISR,23.08.21,8586,5475800
ITA,23.08.21,4166,35504971
JOR,23.08.21,976,2763675
KAZ,23.08.21,5669,5013064
KEN,23.08.21,619,781187
KGZ,23.08.21,228,375905
KHM,23.08.21,410,7967118
KOR,23.08.21,1505,12451374
LAO,23.08.21,152,1668064
LBN,23.08.21,624,1033816
LIE,23.08.21,4,20605
LKA,23.08.21,4355,5664905
LTU,23.08.21,319,1453610
LVA,23.08.21,73,740052
MAC,23.08.21,0,264424
MAR,23.08.21,2996,13191363
MDV,23.08.21,108,300064
MEX,23.08.21,6543,30991824
MKD,23.08.21,330,503401
MLT,23.08.21,57,409969
MNE,23.08.21,415,172732
MNG,23.08.21,1596,2062110
MWI,23.08.21,153,360886
MYS,23.08.21,17672,13546189
NCL,23.08.21,0,67269
NER,23.08.21,0,86445
NOR,23.08.21,1124,2630846
NPL,23.08.21,1548,3857598
NZL,23.08.21,42,1030884
OMN,23.08.21,151,1042882
OWID_AFR,23.08.21,49021,33167006
OWID_ASI,23.08.21,228909,1176108064
OWID_EUN,23.08.21,57860,251179808
OWID_EUR,23.08.21,123336,345236059
OWID_HIC,23.08.21,358190,622792094
OWID_LIC,23.08.21,23722,3289115
OWID_LMC,23.08.21,139977,260017070
OWID_NAM,23.08.21,255811,245726369
OWID_OCE,23.08.21,4218,7917095
OWID_SAM,23.08.21,31317,118349623
OWID_UMC,23.08.21,170721,1040393508
OWID_WRL,23.08.21,692724,1926504216
PER,23.08.21,0,7772944
PHL,23.08.21,18011,13197689
PRT,23.08.21,1126,7463765
PRY,23.08.21,113,1602823
PYF,23.08.21,2745,89973
QAT,23.08.21,289,1991097
ROU,23.08.21,415,5065518
RUS,23.08.21,18875,34620579
SAU,23.08.21,793,12931665
SGP,23.08.21,98,4185109
SLV,23.08.21,0,2338332
SRB,23.08.21,1837,2784053
SUR,23.08.21,71,111019
SVN,23.08.21,117,908424
THA,23.08.21,17491,6230511
TJK,23.08.21,46,363895
TON,23.08.21,,25778
TTO,23.08.21,112,369324
TUN,23.08.21,1891,1735814
TUR,23.08.21,18857,35408683
TWN,23.08.21,6,783754
UKR,23.08.21,1189,3195958
URY,23.08.21,87,2490593
USA,23.08.21,223090,175057755
VNM,23.08.21,10397,1922313
WLF,23.08.21,0,4777
WSM,23.08.21,0,37524
ZAF,23.08.21,7632,4983911
ZMB,23.08.21,102,242978
ZWE,23.08.21,349,1483968
ABW,24.08.21,93,68751
ALB,24.08.21,800,598949
ARE,24.08.21,990,7348504
ARG,24.08.21,8119,12205961
ATG,24.08.21,0,33094
AUS,24.08.21,971,6508204
AUT,24.08.21,1002,5211038
AZE,24.08.21,3583,2477140
BEL,24.08.21,1611,7994708
BGD,24.08.21,5249,6683321
BGR,24.08.21,1911,1128101
BHR,24.08.21,88,1079950
BOL,24.08.21,590,2401767
BRA,24.08.21,31809,57002150
BRB,24.08.21,42,92025
CAN,24.08.21,2205,25061592
CHE,24.08.21,2994,4649524
CHL,24.08.21,380,13341550
COL,24.08.21,2467,14390587
CUB,24.08.21,9907,3165387
CUW,24.08.21,71,85525
CYM,24.08.21,5,49086
CZE,24.08.21,210,5622402
DEU,24.08.21,16654,49616916
DNK,24.08.21,1340,4058462
DOM,24.08.21,223,4576556
ECU,24.08.21,468,7448932
ESP,24.08.21,10072,31930874
EST,24.08.21,374,619531
FRA,24.08.21,24853,38253769
FRO,24.08.21,0,33888
GBR,24.08.21,30653,42072712
GEO,24.08.21,5924,318912
GIB,24.08.21,9,39195
GNQ,24.08.21,47,143787
GRC,24.08.21,5000,5651654
GRL,24.08.21,5,31316
GTM,24.08.21,4917,932902
HKG,24.08.21,7,3187804
HRV,24.08.21,470,1589077
HUN,24.08.21,82,5504205
IDN,24.08.21,19106,32640998
IND,24.08.21,37593,131850881
IRL,24.08.21,1571,3329278
IRN,24.08.21,40623,6150817
ISR,24.08.21,12113,5480463
ITA,24.08.21,6078,35649954
JAM,24.08.21,752,139375
JOR,24.08.21,1016,2796829
JPN,24.08.21,21669,54106570
KAZ,24.08.21,6468,5070640
KEN,24.08.21,1166,786340
KHM,24.08.21,466,8052243
KNA,24.08.21,60,20908
KOR,24.08.21,2152,13056568
LAO,24.08.21,336,1686246
LBN,24.08.21,1149,1045662
LCA,24.08.21,0,27277
LIE,24.08.21,15,20608
LKA,24.08.21,4446,5807496
LTU,24.08.21,622,1462918
LVA,24.08.21,169,743005
MAR,24.08.21,7184,13554867
MDV,24.08.21,151,300427
MEX,24.08.21,18262,31219643
MLT,24.08.21,35,410532
MNE,24.08.21,661,174432
MNG,24.08.21,0,2067391
MWI,24.08.21,163,372544
MYS,24.08.21,20837,13822874
NOR,24.08.21,1093,2697681
NZL,24.08.21,63,1054570
OWID_AFR,24.08.21,29802,33738797
OWID_ASI,24.08.21,264147,1185587912
OWID_EUN,24.08.21,82321,252441763
OWID_EUR,24.08.21,145467,347100077
OWID_HIC,24.08.21,312837,628245165
OWID_KOS,24.08.21,1901,244235
OWID_LIC,24.08.21,3527,3300773
OWID_LMC,24.08.21,160487,265884382
OWID_NAM,24.08.21,197097,246625668
OWID_OCE,24.08.21,2398,8080564
OWID_SAM,24.08.21,46910,120084404
OWID_UMC,24.08.21,208967,1043774673
OWID_WRL,24.08.21,685831,1941217422
PAK,24.08.21,4199,13970584
PER,24.08.21,1538,7812410
POL,24.08.21,232,18524940
PRT,24.08.21,2261,7478357
PRY,24.08.21,133,1614371
QAT,24.08.21,217,2006509
ROU,24.08.21,782,5076144
RUS,24.08.21,18260,34981557
SAU,24.08.21,0,13205105
SGP,24.08.21,116,4195058
SLV,24.08.21,0,2410750
SRB,24.08.21,2216,2787457
SUR,24.08.21,202,114635
SVN,24.08.21,477,912073
THA,24.08.21,17165,6405537
TLS,24.08.21,532,181411
TTO,24.08.21,199,372614
TUN,24.08.21,1284,1739839
TUR,24.08.21,19191,35672814
TWN,24.08.21,6,802657
UKR,24.08.21,1265,3209089
URY,24.08.21,106,2496426
USA,24.08.21,155103,175467746
VNM,24.08.21,10811,2039251
ZAF,24.08.21,10346,5141248
ZMB,24.08.21,326,247234
ZWE,24.08.21,319,1507365
ABW,25.08.21,78,68820
AGO,25.08.21,199,731010
ALB,25.08.21,844,603259
ARE,25.08.21,983,7397933
ARG,25.08.21,6994,12536759
AUS,25.08.21,1115,6661200
AUT,25.08.21,1574,5220933
AZE,25.08.21,3794,2504655
BEL,25.08.21,2895,8029501
BGD,25.08.21,4966,6903247
BGR,25.08.21,1601,1136584
BHR,25.08.21,130,1081480
BOL,25.08.21,682,2480500
BRA,25.08.21,29979,57838947
BRB,25.08.21,26,92706
BRN,25.08.21,286,80363
BWA,25.08.21,0,181922
CAN,25.08.21,3537,25130993
CHE,25.08.21,3212,4663483
CHL,25.08.21,399,13358900
COG,25.08.21,0,105475
COL,25.08.21,2448,14448771
CPV,25.08.21,94,66421
CUB,25.08.21,8637,3171886
CUW,25.08.21,41,85701
CZE,25.08.21,254,5650765
DEU,25.08.21,13275,49836076
DJI,25.08.21,6,22849
DNK,25.08.21,987,4077259
DOM,25.08.21,317,4594526
ECU,25.08.21,435,7673265
EGY,25.08.21,203,2894590
ESP,25.08.21,10781,32239782
EST,25.08.21,437,622139
FRA,25.08.21,23706,38607485
GAB,25.08.21,45,53037
GBR,25.08.21,35584,42234417
GEO,25.08.21,5021,331736
GIB,25.08.21,9,39203
GIN,25.08.21,0,362749
GMB,25.08.21,0,155785
GRC,25.08.21,3265,5668041
GTM,25.08.21,5226,982296
GUY,25.08.21,207,155688
HKG,25.08.21,5,3219153
HND,25.08.21,0,1079698
HTI,25.08.21,0,3360
HUN,25.08.21,134,5504899
IDN,25.08.21,18671,33094505
IND,25.08.21,46164,134581894
IRL,25.08.21,2051,3348924
ISL,25.08.21,87,262924
ISR,25.08.21,6602,5484898
ITA,25.08.21,7539,35816036
JAM,25.08.21,367,140372
JOR,25.08.21,812,2822246
KAZ,25.08.21,6735,5123033
KEN,25.08.21,1258,791295
KGZ,25.08.21,229,403364
KHM,25.08.21,428,8130459
KOR,25.08.21,1878,13535448
LAO,25.08.21,952,1702119
LBN,25.08.21,1593,1050433
LIE,25.08.21,4,20616
LKA,25.08.21,8967,5949451
LSO,25.08.21,6,32181
LTU,25.08.21,665,1473413
LVA,25.08.21,249,746479
MDV,25.08.21,110,300671
MEX,25.08.21,21250,31703790
MKD,25.08.21,1164,507443
MLT,25.08.21,42,411046
MNE,25.08.21,698,175897
MNG,25.08.21,2433,2072994
MOZ,25.08.21,377,654322
MUS,25.08.21,333,704703
MWI,25.08.21,167,382516
MYS,25.08.21,22642,14098244
NAM,25.08.21,51,100944
NOR,25.08.21,1294,2823887
NPL,25.08.21,1862,3909941
NZL,25.08.21,68,1081084
OWID_AFR,25.08.21,36083,34825490
OWID_ASI,25.08.21,282756,1191279057
OWID_EUN,25.08.21,80065,253671659
OWID_EUR,25.08.21,150671,349027749
OWID_HIC,25.08.21,331090,631320340
OWID_KOS,25.08.21,2541,250626
OWID_LIC,25.08.21,4772,3462225
OWID_LMC,25.08.21,179512,271744692
OWID_NAM,25.08.21,217633,248499298
OWID_OCE,25.08.21,1438,8260074
OWID_SAM,25.08.21,44076,121689623
OWID_UMC,25.08.21,217274,1047041605
OWID_WRL,25.08.21,732673,1953581291
PER,25.08.21,1360,7850368
PHL,25.08.21,13397,13371734
PRT,25.08.21,3062,7491790
PRY,25.08.21,145,1631618
QAT,25.08.21,216,2027159
ROU,25.08.21,849,5086628
RUS,25.08.21,18972,35231765
RWA,25.08.21,504,481097
SAU,25.08.21,0,13452363
SEN,25.08.21,129,564998
SGP,25.08.21,120,4204620
SLV,25.08.21,1374,2485544
SRB,25.08.21,2327,2791137
SUR,25.08.21,222,116588
SVN,25.08.21,508,916037
THA,25.08.21,18417,6596785
TTO,25.08.21,194,377398
TUN,25.08.21,3411,1744742
TUR,25.08.21,19970,35908553
TWN,25.08.21,1,818212
UKR,25.08.21,1291,3327281
URY,25.08.21,105,2496444
USA,25.08.21,172463,175885125
VNM,25.08.21,12096,2139545
ZMB,25.08.21,130,248712
ZWE,25.08.21,391,1562288
ABW,26.08.21,87,68907
ALB,26.08.21,888,608539
ARE,26.08.21,991,7417604
ARG,26.08.21,6847,12916502
AUS,26.08.21,976,6808469
AUT,26.08.21,1438,5236262
AZE,26.08.21,3714,2534824
BEL,26.08.21,2467,8069020
BGD,26.08.21,4698,7133006
BGR,26.08.21,1733,1144803
BHR,26.08.21,109,1082616
BOL,26.08.21,530,2522944
BRA,26.08.21,30923,58811744
BRB,26.08.21,21,93220
CAN,26.08.21,3420,25212942
CHE,26.08.21,2811,4676782
CHL,26.08.21,785,13440087
CHN,26.08.21,32,889439000
CUB,26.08.21,8509,3288559
CYP,26.08.21,257,515011
CZE,26.08.21,248,5676883
DEU,26.08.21,11688,50021041
DNK,26.08.21,982,4095696
DOM,26.08.21,349,4609868
ECU,26.08.21,453,7919350
ESP,26.08.21,7115,32459380
EST,26.08.21,404,624257
FRA,26.08.21,19683,38952864
FRO,26.08.21,0,34077
GBR,26.08.21,38002,42379353
GEO,26.08.21,4128,345315
GIB,26.08.21,6,39205
GRC,26.08.21,3528,5681994
GTM,26.08.21,5113,1036180
GUY,26.08.21,151,158557
HKG,26.08.21,3,3256175
HRV,26.08.21,638,1599278
HTI,26.08.21,87,3360
HUN,26.08.21,180,5505341
IDN,26.08.21,16899,33357249
IND,26.08.21,44658,136260584
IRL,26.08.21,1866,3368433
ISL,26.08.21,102,263354
ISR,26.08.21,10446,5489909
ITA,26.08.21,7215,35977870
JOR,26.08.21,904,2847211
JPN,26.08.21,25038,55272655
KAZ,26.08.21,6812,5152752
KEN,26.08.21,817,795190
KGZ,26.08.21,237,418848
KHM,26.08.21,423,8204217
KOR,26.08.21,1841,13962470
LAO,26.08.21,195,1722553
LBN,26.08.21,1332,1060103
LCA,26.08.21,177,27555
LIE,26.08.21,6,20632
LKA,26.08.21,4602,6121540
LTU,26.08.21,723,1485677
LVA,26.08.21,150,749165
MCO,26.08.21,7,21952
MDV,26.08.21,108,301078
MEX,26.08.21,20633,32278249
MKD,26.08.21,1081,511989
MLT,26.08.21,42,411422
MNE,26.08.21,764,177650
MNG,26.08.21,2467,2077161
MYS,26.08.21,24599,14365365
NOR,26.08.21,1415,2948981
NPL,26.08.21,2052,3949529
NZL,26.08.21,70,1106607
OWID_AFR,26.08.21,38576,34851662
OWID_ASI,26.08.21,278094,1310416193
OWID_EUN,26.08.21,69741,254887701
OWID_EUR,26.08.21,143491,350883635
OWID_HIC,26.08.21,342150,635552338
OWID_KOS,26.08.21,2234,256235
OWID_LIC,26.08.21,4104,3462225
OWID_LMC,26.08.21,172635,275823422
OWID_NAM,26.08.21,232880,249774356
OWID_OCE,26.08.21,1469,8435090
OWID_SAM,26.08.21,44315,123506741
OWID_UMC,26.08.21,219912,1163017263
OWID_WRL,26.08.21,738840,2077867677
PAK,26.08.21,3930,15269699
PER,26.08.21,1118,7886608
POL,26.08.21,215,18618197
PRT,26.08.21,2552,7507240
PRY,26.08.21,91,1678326
QAT,26.08.21,233,2039375
ROU,26.08.21,953,5096932
RUS,26.08.21,19094,35447671
SAU,26.08.21,0,13726503
SGP,26.08.21,116,4213997
SRB,26.08.21,2454,2794111
SUR,26.08.21,230,121086
SVN,26.08.21,510,921329
THA,26.08.21,18501,6860084
TTO,26.08.21,212,381791
TUN,26.08.21,3552,1763024
TUR,26.08.21,19616,36145891
TUV,26.08.21,,4525
TWN,26.08.21,8,843105
UKR,26.08.21,2117,3446099
URY,26.08.21,66,2500991
USA,26.08.21,187691,176312604
VNM,26.08.21,11575,2235013
ZMB,26.08.21,208,252707
ABW,27.08.21,56,69019
ALB,27.08.21,921,615422
ARG,27.08.21,5807,13270035
AUS,27.08.21,1119,6950122
AUT,27.08.21,1602,5248508
AZE,27.08.21,4203,2564353
BEL,27.08.21,2334,8102121
BGR,27.08.21,1713,1152656
BHR,27.08.21,106,1083108
BMU,27.08.21,52,41922
BOL,27.08.21,0,2600349
BRA,27.08.21,27756,59746726
BRB,27.08.21,48,93587
BRN,27.08.21,221,84482
CAN,27.08.21,3780,25288011
CHE,27.08.21,2764,4692588
CHL,27.08.21,669,13494191
CMR,27.08.21,0,78352
COD,27.08.21,282,11156
COL,27.08.21,2078,14592150
CUB,27.08.21,7639,3402549
CUW,27.08.21,36,85800
CZE,27.08.21,213,5702841
DEU,27.08.21,1940,50177727
DMA,27.08.21,0,20186
DNK,27.08.21,925,4116104
DOM,27.08.21,338,4623226
ECU,27.08.21,0,8183354
EGY,27.08.21,234,3124398
EST,27.08.21,351,626858
FRA,27.08.21,457,39343170
GBR,27.08.21,37738,42510809
GIB,27.08.21,9,39216
GNQ,27.08.21,0,148062
GRC,27.08.21,3067,5697216
GRD,27.08.21,22,18519
GTM,27.08.21,4754,1100914
GUY,27.08.21,103,159460
HKG,27.08.21,17,3295500
HRV,27.08.21,596,1604377
HTI,27.08.21,0,4734
IDN,27.08.21,12618,34121203
IND,27.08.21,46759,139481456
IRL,27.08.21,1875,3376397
ISL,27.08.21,71,263531
ISR,27.08.21,6352,5492647
ITA,27.08.21,7823,36153960
JAM,27.08.21,605,141139
JOR,27.08.21,0,2851347
KAZ,27.08.21,6555,5227226
KEN,27.08.21,932,798799
KGZ,27.08.21,196,429172
KHM,27.08.21,411,8275430
KNA,27.08.21,40,21119
KOR,27.08.21,1793,14513941
LBN,27.08.21,1124,1065424
LCA,27.08.21,0,27671
LIE,27.08.21,2,20641
LKA,27.08.21,4591,6464296
LTU,27.08.21,642,1497080
LVA,27.08.21,181,752715
MAR,27.08.21,6863,14274441
MDV,27.08.21,103,301189
MEX,27.08.21,19556,32801616
MKD,27.08.21,1032,516797
MLT,27.08.21,40,411798
MNE,27.08.21,671,179424
MWI,27.08.21,131,397700
MYS,27.08.21,22070,14583599
NIC,27.08.21,0,202680
NOR,27.08.21,1552,3010591
NPL,27.08.21,1577,4052765
NZL,27.08.21,83,1131344
OWID_AFR,27.08.21,34014,36356569
OWID_ASI,27.08.21,271875,1316775520
OWID_EUN,27.08.21,42692,255837889
OWID_EUR,27.08.21,116353,352583639
OWID_HIC,27.08.21,362746,638351188
OWID_KOS,27.08.21,2098,261818
OWID_LIC,27.08.21,4056,3501288
OWID_LMC,27.08.21,172282,281760339
OWID_NAM,27.08.21,279467,251248825
OWID_OCE,27.08.21,1407,8601480
OWID_SAM,27.08.21,37928,127750444
OWID_UMC,27.08.21,201958,1169691233
OWID_WRL,27.08.21,741057,2093316477
PER,27.08.21,1116,8005067
POL,27.08.21,254,18670217
PRT,27.08.21,2370,7521824
PRY,27.08.21,92,1728846
ROU,27.08.21,946,5107382
RUS,27.08.21,18982,35860254
SAU,27.08.21,1324,13904812
SGP,27.08.21,0,4227874
SLE,27.08.21,0,33764
SLV,27.08.21,0,2625944
SUR,27.08.21,234,124535
SVN,27.08.21,544,925600
SXM,27.08.21,,22881
THA,27.08.21,18702,7221368
TTO,27.08.21,249,385589
TUN,27.08.21,3763,1780455
TUR,27.08.21,18340,36388775
TWN,27.08.21,7,870355
UKR,27.08.21,2559,3555215
URY,27.08.21,73,2507409
USA,27.08.21,238487,176845643
VEN,27.08.21,0,3336547
VGB,27.08.21,0,12733
VNM,27.08.21,17428,2328431
ZAF,27.08.21,12045,5601878
ZMB,27.08.21,389,257321
ZWE,27.08.21,250,1584315
ARG,28.08.21,3725,13624296
ATG,28.08.21,40,33391
AUS,28.08.21,1321,7044253
AUT,28.08.21,1322,5253803
BEL,28.08.21,0,8130157
BGR,28.08.21,1004,1155078
BHR,28.08.21,98,1085079
BHS,28.08.21,0,57593
BOL,28.08.21,869,2627191
BRA,28.08.21,22947,60412846
BRB,28.08.21,92,93773
CAN,28.08.21,1462,25342990
CHE,28.08.21,0,4699034
CHL,28.08.21,607,13496383
COL,28.08.21,2141,14639269
CUB,28.08.21,6850,3553363
CUW,28.08.21,46,86074
CZE,28.08.21,187,5709883
DEU,28.08.21,8395,50258519
DNK,28.08.21,877,4126153
DOM,28.08.21,367,4628273
ECU,28.08.21,965,8368150
EST,28.08.21,322,628804
FRA,28.08.21,35630,39594092
GBR,28.08.21,32087,42644497
GEO,28.08.21,4247,374870
GIB,28.08.21,9,39225
GMB,28.08.21,0,157804
GRC,28.08.21,3062,5712066
GTM,28.08.21,3736,1126281
HKG,28.08.21,6,3334307
HRV,28.08.21,595,1606701
IDN,28.08.21,10050,34702821
IND,28.08.21,45083,142352109
IRL,28.08.21,1997,3385566
ISR,28.08.21,11177,5494109
ITA,28.08.21,6858,36286324
JAM,28.08.21,835,142001
JOR,28.08.21,1168,2868623
KAZ,28.08.21,6266,5283826
KEN,28.08.21,788,801486
KGZ,28.08.21,215,431907
KHM,28.08.21,401,8342770
KOR,28.08.21,1617,14770126
LAO,28.08.21,115,1758720
LBN,28.08.21,1320,1065690
LCA,28.08.21,337,27759
LIE,28.08.21,4,20642
LKA,28.08.21,4596,6873138
LTU,28.08.21,596,1498464
LVA,28.08.21,256,754260
MAR,28.08.21,6175,14337280
MDV,28.08.21,139,301523
MEX,28.08.21,17546,33220439
MKD,28.08.21,978,521784
MLI,28.08.21,32,86477
MLT,28.08.21,49,412002
MNE,28.08.21,637,180981
MNG,28.08.21,2422,2084162
MYS,28.08.21,22597,14794154
NGA,28.08.21,650,1426312
NLD,28.08.21,2486,11115119
NOR,28.08.21,1047,3020668
NZL,28.08.21,84,1153756
OWID_AFR,28.08.21,28079,36554342
OWID_ASI,28.08.21,253968,1321900559
OWID_EUN,28.08.21,68983,256657105
OWID_EUR,28.08.21,132387,353824085
OWID_HIC,28.08.21,214696,640366685
OWID_KOS,28.08.21,1891,267979
OWID_LIC,28.08.21,3943,3506115
OWID_LMC,28.08.21,153236,286115052
OWID_NAM,28.08.21,107092,252249864
OWID_OCE,28.08.21,1664,8718023
OWID_SAM,28.08.21,34065,129270706
OWID_UMC,28.08.21,185379,1172517298
